#wvl [um]      Flux [erg/s/cm]
1.819457802    6039.03977        
1.819126819    8497.96898        
1.818795957    3474.51166        
1.818465215    3370.60798        
1.818134594    4547.97592        
1.817804093    7114.54865        
1.817473712    7927.34732        
1.81714345     2854.22175        
1.816813309    9228.41234        
1.816483288    3633.29976        
1.816153387    5483.04003        
1.815823606    3096.25776        
1.815493944    3003.92183        
1.815164402    3553.37939        
1.81483498     4715.30741        
1.814505677    13378.4058        
1.814176493    10284.5138        
1.81384743     10912.2339        
1.813518485    6106.43119        
1.81318966     10460.8876        
1.812860954    2858.15863        
1.812532367    3776.17868        
1.812203899    3486.13961        
1.81187555     6484.76625        
1.81154732     5166.74284        
1.811219209    3254.80803        
1.810891217    3006.35281        
1.810563344    3175.15956        
1.810235589    11435.0057        
1.809907953    6666.29303        
1.809580436    6867.34522        
1.809253037    10346.6614        
1.808925757    3776.96913        
1.808598594    2968.43373        
1.808271551    6109.89187        
1.807944625    9462.58492        
1.807617818    3825.46398        
1.807291129    3341.63427        
1.806964558    4248.6999         
1.806638105    8414.57074        
1.806311769    2899.30191        
1.805985552    3773.14592        
1.805659453    3041.20367        
1.805333471    5899.63102        
1.805007607    5809.34503        
1.80468186     3077.60536        
1.804356231    13176.4658        
1.80403072     4122.11225        
1.803705326    7121.54958        
1.803380049    3800.7507         
1.80305489     7923.99649        
1.802729848    2993.28851        
1.802404923    4639.37741        
1.802080115    3191.78494        
1.801755425    4225.05687        
1.801430851    6640.82425        
1.801106394    2732.4486         
1.800782054    3939.88968        
1.800457831    3416.71289        
1.800133724    3534.95364        
1.799809734    3347.1333         
1.799485861    8409.96272        
1.799162105    4634.19831        
1.798838464    15350.2348        
1.798514941    6200.19321        
1.798191533    9965.26731        
1.797868242    8964.57695        
1.797545067    3179.32202        
1.797222008    13677.8864        
1.796899066    3003.9966         
1.796576239    9664.30782        
1.796253528    2976.44015        
1.795930934    3562.84655        
1.795608455    7907.13297        
1.795286092    3061.18827        
1.794963844    8760.93083        
1.794641713    6762.63365        
1.794319697    3546.30407        
1.793997796    3261.20766        
1.793676011    5457.21185        
1.793354341    7007.19145        
1.793032787    7808.93673        
1.792711348    3292.38732        
1.792390024    4162.91866        
1.792068815    3265.20241        
1.791747722    4019.40195        
1.791426743    3148.64302        
1.79110588     3862.05439        
1.790785131    7106.85844        
1.790464498    3350.94494        
1.790143979    11218.886         
1.789823575    11289.7598        
1.789503285    6356.04335        
1.78918311     8714.04285        
1.78886305     3514.61979        
1.788543104    10593.735         
1.788223272    4291.37139        
1.787903555    10021.0371        
1.787583953    3246.13463        
1.787264464    3037.0411         
1.78694509     4459.178          
1.78662583     8857.95921        
1.786306683    4425.7853         
1.785987651    3171.7461         
1.785668733    3100.1163         
1.785349929    4692.68718        
1.785031238    4155.18703        
1.784712661    3213.05161        
1.784394198    3292.97706        
1.784075849    14872.225         
1.783757613    5172.52165        
1.78343949     13067.4666        
1.783121482    3876.66808        
1.782803586    4627.72735        
1.782485804    7109.79671        
1.782168135    7215.28647        
1.781850579    3461.74068        
1.781533137    3459.01783        
1.781215807    3449.1415         
1.780898591    4798.91808        
1.780581487    6453.68345        
1.780264496    15454.8634        
1.779947619    5902.48779        
1.779630854    3883.73532        
1.779314201    4901.27721        
1.778997662    3455.26618        
1.778681235    10673.6646        
1.77836492     4405.95809        
1.778048719    8861.85442        
1.777732629    3988.52125        
1.777416652    7091.78975        
1.777100787    4899.67641        
1.776785034    4911.47277        
1.776469394    3596.67396        
1.776153866    3932.54915        
1.775838449    3323.27427        
1.775523145    4782.10447        
1.775207953    8765.40227        
1.774892873    3511.30207        
1.774577904    7831.51076        
1.774263047    8799.37428        
1.773948302    4811.54421        
1.773633669    15533.7668        
1.773319147    8205.55055        
1.773004736    3608.37273        
1.772690438    3929.37677        
1.77237625     3521.16328        
1.772062174    10498.9223        
1.771748209    6337.77146        
1.771434356    5173.41349        
1.771120613    3982.12615        
1.770806982    9998.99464        
1.770493462    14070.2615        
1.770180053    4767.92178        
1.769866754    12516.3513        
1.769553567    3575.28851        
1.76924049     11820.5277        
1.768927525    5634.20196        
1.768614669    5578.68207        
1.768301925    3140.06955        
1.767989291    3632.12713        
1.767676768    10935.0556        
1.767364355    5095.68471        
1.767052052    3513.75581        
1.76673986     4246.31266        
1.766427778    15617.1597        
1.766115807    12442.6224        
1.765803945    5735.91429        
1.765492194    12582.5151        
1.765180553    9615.11465        
1.764869022    5049.01446        
1.7645576      3861.033          
1.764246289    10886.5975        
1.763935087    14531.0342        
1.763623995    6686.3171         
1.763313013    4285.91854        
1.763002141    5301.54617        
1.762691378    5646.06162        
1.762380725    4692.38896        
1.762070181    4157.0509         
1.761759746    17158.9219        
1.761449421    6498.05987        
1.761139205    5934.4895         
1.760829099    4386.06363        
1.760519102    6264.04655        
1.760209213    16086.7102        
1.759899434    8081.16188        
1.759589764    9889.56006        
1.759280203    16914.0307        
1.758970751    6262.54003        
1.758661407    5040.99347        
1.758352173    4720.34121        
1.758043047    7081.88696        
1.75773403     3847.53872        
1.757425121    9496.21872        
1.757116321    6407.12689        
1.75680763     5684.05642        
1.756499046    10390.4145        
1.756190572    4224.39919        
1.755882205    4157.14907        
1.755573947    9826.78901        
1.755265797    7264.61575        
1.754957756    15049.4749        
1.754649822    4908.17442        
1.754341996    5205.96531        
1.754034279    4665.54624        
1.753726669    7232.68411        
1.753419167    8487.26567        
1.753111773    6605.00925        
1.752804487    14929.3066        
1.752497309    10402.4453        
1.752190238    7898.41266        
1.751883275    5371.9879         
1.751576419    12108.3432        
1.751269671    6407.41462        
1.75096303     11063.9287        
1.750656496    3958.7077         
1.75035007     6687.4713         
1.750043751    9608.62309        
1.749737539    14644.3481        
1.749431435    12041.394         
1.749125437    5155.44442        
1.748819547    18215.8954        
1.748513763    5361.37695        
1.748208087    11341.7339        
1.747902517    13428.4046        
1.747597054    5693.8154         
1.747291698    6575.70467        
1.746986448    11319.9113        
1.746681306    5871.24734        
1.746376269    6052.44448        
1.746071339    11172.4395        
1.745766516    7577.23496        
1.745461799    9199.1232         
1.745157189    12877.3856        
1.744852685    6172.32307        
1.744548287    7491.93428        
1.744243995    13809.5829        
1.743939809    9014.9566         
1.74363573     9697.03911        
1.743331756    10103.3439        
1.743027888    14596.7859        
1.742724127    6110.12245        
