#wvl [um]      Flux [erg/s/cm]
2.21134102     23104.314         
2.210852126    25013.0752        
2.210363447    24743.2318        
2.209874984    27915.2725        
2.209386737    27241.7638        
2.208898706    25454.86          
2.208410891    24041.4272        
2.20792329     25267.665         
2.207435906    26544.4083        
2.206948736    22597.3664        
2.206461781    26359.4005        
2.205975041    27779.3441        
2.205488516    25988.4645        
2.205002205    23816.7311        
2.204516109    25360.0126        
2.204030227    23505.4084        
2.203544559    23095.704         
2.203059105    27465.1114        
2.202573865    23175.6592        
2.202088839    23829.7688        
2.201604026    23833.4204        
2.201119426    22130.1433        
2.20063504     24300.7513        
2.200150867    25603.4013        
2.199666908    27426.3351        
2.199183161    25290.6855        
2.198699626    25635.2953        
2.198216304    24428.0749        
2.197733195    25392.9491        
2.197250298    21930.5038        
2.196767613    26014.1927        
2.196285141    25948.2849        
2.19580288     22144.2564        
2.19532083     26973.4864        
2.194838993    25076.9384        
2.194357367    25908.1684        
2.193875952    25829.9664        
2.193394748    25270.3338        
2.192913756    24031.4492        
2.192432974    25852.4872        
2.191952403    26710.0443        
2.191472043    27095.8244        
2.190991893    26514.3425        
2.190511954    26054.203         
2.190032225    26384.4078        
2.189552706    25631.3221        
2.189073397    27196.6584        
2.188594297    27586.743         
2.188115407    26115.0164        
2.187636727    24184.3054        
2.187158257    25589.6178        
2.186679995    22170.2903        
2.186201943    23469.5839        
2.185724099    26229.6221        
2.185246465    24921.0385        
2.184769039    25794.0548        
2.184291821    26355.5138        
2.183814813    26998.708         
2.183338012    25076.8355        
2.182861419    26401.6146        
2.182385035    26177.0746        
2.181908859    28328.7344        
2.18143289     28189.251         
2.180957129    26010.3065        
2.180481575    25356.6014        
2.180006229    24954.1911        
2.179531089    22662.8069        
2.179056157    25200.6936        
2.178581432    24998.6127        
2.178106914    23468.1653        
2.177632602    25110.9716        
2.177158497    27085.1632        
2.176684598    24614.1166        
2.176210906    20892.1142        
2.17573742     27279.7248        
2.175264139    27482.4809        
2.174791065    27608.045         
2.174318196    24767.0694        
2.173845533    26000.8358        
2.173373075    25509.653         
2.172900823    22614.2754        
2.172428775    26210.7608        
2.171956933    27558.4987        
2.171485296    25088.9298        
2.171013863    24487.4215        
2.170542636    26340.564         
2.170071612    27042.116         
2.169600793    22764.6937        
2.169130179    28206.2807        
2.168659768    28336.3261        
2.168189562    27705.8867        
2.167719559    26115.772         
2.16724976     23075.4291        
2.166780165    25851.0595        
2.166310773    25794.3069        
2.165841584    23453.2297        
2.165372599    23824.1507        
2.164903816    26898.3618        
2.164435237    26650.5164        
2.16396686     26816.109         
2.163498686    24525.5028        
2.163030715    24384.0482        
2.162562946    26317.135         
2.162095379    26846.9556        
2.161628015    26499.3879        
2.161160852    26474.9002        
2.160693891    23739.0481        
2.160227132    24920.7322        
2.159760575    25655.6096        
2.159294219    22272.4409        
2.158828065    25061.9877        
2.158362111    27091.4766        
2.157896359    26392.8806        
2.157430808    27728.456         
2.156965458    24184.5205        
2.156500308    25363.4469        
2.156035359    22152.347         
2.15557061     26092.0887        
2.155106062    23801.4938        
2.154641714    24518.9553        
2.154177566    25848.8106        
2.153713618    25139.8648        
2.153249869    25489.2021        
2.152786321    24892.6544        
2.152322971    25045.9775        
2.151859822    23304.144         
2.151396871    24975.2055        
2.15093412     23467.3225        
2.150471568    24766.8493        
2.150009214    24211.49          
2.14954706     23976.5523        
2.149085104    24384.966         
2.148623346    25465.2191        
2.148161787    25830.0141        
2.147700426    25510.3844        
2.147239264    26948.2433        
2.146778299    21417.405         
2.146317532    25734.3607        
2.145856963    26968.1306        
2.145396592    27241.1414        
2.144936418    27030.1533        
2.144476441    25392.5117        
2.144016662    27512.7284        
2.14355708     24554.3182        
2.143097695    24349.161         
2.142638506    22707.4863        
2.142179515    21431.7385        
2.14172072     22682.9471        
2.141262121    23242.8268        
2.140803719    21469.2692        
2.140345513    23581.5691        
2.139887503    23701.8407        
2.139429689    23282.4946        
2.138972071    23919.1474        
2.138514649    26079.4846        
2.138057422    21961.7128        
2.137600391    25485.4126        
2.137143555    23634.9913        
2.136686914    23340.7675        
2.136230469    22031.5774        
2.135774218    26134.8452        
2.135318162    26836.8188        
2.134862301    24395.3582        
2.134406635    25607.6317        
2.133951163    25646.5931        
2.133495885    22974.4922        
2.133040802    26421.6773        
2.132585913    23091.8781        
2.132131217    25314.0118        
2.131676716    24587.5984        
2.131222408    21987.3707        
2.130768294    24706.4238        
2.130314374    23953.7131        
2.129860646    17118.4726        
2.129407112    22546.3803        
2.128953771    24257.0952        
2.128500623    22069.5742        
2.128047668    23221.1169        
2.127594906    23243.0585        
2.127142336    25319.4874        
2.126689959    23266.3632        
2.126237774    24278.1482        
2.125785782    25548.9766        
2.125333981    24110.3576        
2.124882373    25308.3802        
2.124430956    20740.2742        
2.123979731    25170.4059        
2.123528698    21228.354         
2.123077856    26367.6402        
2.122627206    23625.9688        
2.122176747    24490.4431        
2.121726479    20990.3743        
2.121276402    23468.4079        
2.120826516    24647.2944        
2.120376821    20882.65          
2.119927317    23585.5321        
2.119478003    20341.1107        
2.119028879    23671.5033        
2.118579946    22949.7751        
2.118131203    19431.5214        
2.11768265     18372.1702        
2.117234287    20496.6737        
2.116786114    22726.7972        
2.11633813     24020.1574        
2.115890336    22541.4502        
2.115442732    19905.99          
2.114995317    23590.5548        
2.114548091    24130.5236        
2.114101054    24112.4626        
2.113654206    24329.3277        
2.113207547    24874.9945        
2.112761077    20318.2113        
2.112314795    24233.8467        
2.111868702    16819.0224        
2.111422797    23375.2348        
2.110977081    24799.1748        
2.110531552    23304.7958        
2.110086212    21681.2909        
2.10964106     17915.619         
2.109196095    24052.6724        
2.108751318    19030.0759        
2.108306729    20406.3035        
2.107862326    23409.8607        
2.107418112    19686.6271        
2.106974084    25100.0347        
2.106530244    20641.6367        
2.10608659     23557.9519        
2.105643124    21511.3311        
2.105199844    17281.601         
2.10475675     22564.9304        
2.104313843    19032.2569        
2.103871123    17250.5857        
2.103428589    21763.5156        
2.10298624     20761.4756        
2.102544078    22472.9854        
2.102102102    17176.4842        
2.101660312    19008.8399        
2.101218707    24629.5698        
2.100777288    20621.6628        
2.100336054    21275.56          
2.099895005    22244.2489        
2.099454142    16425.9032        
